"","blog.txt","news.txt","twitter.txt"
"for her birthday",2,0,2
"for her but",1,1,3
"for her children",1,1,0
"for her daughter",2,1,0
"for her family",6,1,1
"for her first",4,0,1
"for her i",7,0,2
"for her not",1,0,1
"for her own",3,1,0
"for her performance",1,0,2
"for her she",1,0,2
"for her she's",3,1,0
"for her this",1,0,1
"for her to",13,2,5
"for her true",1,1,0
"for herself and",1,0,1
"for high school",1,1,5
"for him and",12,4,6
"for him as",3,3,0
"for him at",1,1,1
"for him but",4,1,0
"for him for",1,1,0
"for him he",7,0,2
"for him i",6,0,1
"for him in",6,0,4
"for him possibly",1,0,1
"for him the",3,2,0
"for him to",28,7,6
"for him too",2,0,1
"for him what",0,1,1
"for his actions",1,0,1
"for his age",4,0,1
"for his birthday",1,0,3
"for his career",1,1,2
"for his children",1,0,2
"for his conduct",2,2,0
"for his country",1,0,1
"for his defensive",0,1,1
"for his face",1,0,1
"for his family",1,1,0
"for his first",1,5,0
"for his former",0,1,1
"for his future",1,1,0
"for his glory",1,0,1
"for his late",1,1,0
"for his on",0,1,1
"for his opinion",1,0,1
"for his own",5,1,0
"for his release",1,0,1
"for his resignation",1,1,0
"for his role",1,2,2
"for his sake",2,0,1
"for his service",0,1,1
"for his son",0,2,1
"for his voice",0,1,1
"for his wife",5,1,0
"for his work",3,1,0
"for holding the",2,1,0
"for hosting a",1,0,2
"for hours or",2,1,0
"for how he",1,0,1
"for how long",1,0,1
"for how many",1,0,1
"for how much",2,0,1
"for how you",1,0,1
"for hundreds of",1,1,0
"for i am",7,0,1
"for i do",1,0,1
"for i have",2,0,2
"for i just",1,0,1
"for i think",1,0,1
"for ice cream",2,0,3
"for if i",1,0,1
"for illegal immigrants",0,2,1
"for in a",2,1,0
"for in my",1,0,1
"for in the",8,0,4
"for information and",1,0,1
"for information that",2,1,0
"for instance on",1,1,0
"for it a",1,0,1
"for it after",1,0,1
"for it all",2,1,0
"for it but",8,2,3
"for it for",1,0,1
"for it i",10,0,2
"for it is",10,0,6
"for it it",3,0,2
"for it it's",3,0,2
"for it not",2,0,2
"for it now",1,0,2
"for it on",2,1,4
"for it or",1,0,1
"for it that",1,0,2
"for it this",1,1,3
"for it to",21,0,13
"for it too",2,0,1
"for it was",6,0,1
"for it when",2,0,1
"for it would",1,0,4
"for its many",1,0,1
"for its money",0,1,1
"for its new",1,1,0
"for its own",3,0,1
"for itself sufficient",1,0,1
"for joining our",1,0,1
"for joining us",1,0,11
"for june 14",1,0,1
"for just 150",1,0,1
"for just 699",1,0,1
"for just 99‚¢",1,0,1
"for just a",10,0,1
"for justice and",1,0,1
"for kids and",2,0,2
"for kids i",1,0,1
"for kids to",3,0,1
"for killing the",3,0,1
"for lack of",9,0,2
"for last night's",1,0,2
"for last year",2,1,0
"for law and",1,0,1
"for less than",7,0,2
"for letting me",7,2,18
"for letting us",1,0,2
"for libraries and",1,0,1
"for life because",1,0,1
"for life to",1,0,1
"for like 30",1,0,1
"for like a",1,0,1
"for listening to",3,0,4
"for little kids",1,0,1
"for long term",0,1,2
"for losing the",1,0,1
"for loss of",1,0,2
"for lots of",2,1,1
"for low income",1,0,1
"for lunch and",4,0,8
"for lunch at",4,1,0
"for lunch but",0,1,2
"for lunch i",3,0,2
"for lunch or",1,1,0
"for lunch today",1,0,5
"for lunch we",2,0,3
"for lunch with",1,2,4
"for mac and",1,0,1
"for making a",5,0,6
"for making an",1,1,1
"for making it",3,0,3
"for making me",4,0,6
"for making my",3,0,8
"for making the",4,0,8
"for making this",1,0,3
"for making up",1,0,1
"for making us",1,0,2
"for making you",1,0,1
"for many a",1,1,0
"for many many",3,0,1
"for many of",6,2,2
"for many people",5,1,1
"for many reasons",1,0,1
"for many years",23,2,1
"for mardi gras",1,0,2
"for marriage to",1,1,0
"for mayor of",0,1,2
"for me =",1,0,1
"for me a",5,0,1
"for me after",2,1,0
"for me all",4,0,1
"for me an",1,0,1
"for me and",53,1,20
"for me anyway",5,0,1
"for me are",2,0,1
"for me as",15,0,3
"for me at",6,0,6
"for me because",4,0,2
"for me but",25,2,14
"for me by",3,0,2
"for me d",1,0,3
"for me don't",1,0,1
"for me especially",1,0,1
"for me even",4,0,1
"for me for",10,0,3
"for me give",1,0,1
"for me haha",1,0,2
"for me he",2,2,0
"for me his",2,0,1
"for me i",46,0,20
"for me i'll",1,0,2
"for me i'm",6,0,4
"for me if",3,0,4
"for me in",9,0,8
"for me is",13,0,4
"for me it",34,1,3
"for me it's",10,1,5
"for me its",1,0,3
"for me just",1,0,2
"for me lol",1,0,4
"for me my",5,1,2
"for me not",4,0,5
"for me now",1,0,3
"for me of",1,0,1
"for me on",2,0,9
"for me please",1,0,5
"for me right",2,0,3
"for me since",3,0,1
"for me so",6,0,4
"for me than",2,0,1
"for me that",8,0,4
"for me the",20,0,4
"for me these",1,0,1
"for me they",4,0,1
"for me this",8,0,3
"for me though",2,0,2
"for me to",122,3,71
"for me today",4,0,6
"for me tonight",1,0,2
"for me too",3,0,7
"for me until",1,0,1
"for me we",4,0,1
"for me when",15,0,4
"for me while",1,0,1
"for me with",5,0,1
"for me you",2,0,4
"for members of",1,0,1
"for memorial day",1,0,4
"for men and",2,0,4
"for men in",1,0,1
"for men to",1,0,1
"for mind body",1,0,1
"for mine to",1,0,1
"for money to",1,0,1
"for months and",5,1,0
"for months at",1,0,1
"for months i",1,0,1
"for months now",2,0,1
"for months on",0,1,1
"for more but",1,0,1
"for more details",5,0,10
"for more info",2,1,37
"for more information",17,12,11
"for more of",1,1,1
"for more than",29,20,7
"for more then",1,0,1
"for more time",1,1,0
"for most of",34,5,4
"for mother's day",3,0,21
"for mothers day",2,0,10
"for much of",10,3,1
"for music but",1,0,1
"for music in",1,1,0
"for my 10",1,0,1
"for my best",2,0,1
"for my bike",1,0,1
"for my birthday",7,0,19
"for my blog",4,0,3
"for my body",1,0,1
"for my brain",1,0,3
"for my brother",2,0,1
"for my brothers",1,0,1
"for my child",2,0,1
"for my class",2,0,3
"for my classroom",1,0,1
"for my date",1,0,1
"for my daughter",6,0,1
"for my day",2,0,1
"for my exams",1,0,1
"for my family",10,0,2
"for my favorite",4,0,3
"for my final",1,0,2
"for my first",9,0,15
"for my flight",1,0,3
"for my food",1,0,1
"for my freedom",1,0,1
"for my friend",3,0,2
"for my friends",4,0,3
"for my hip",1,0,1
"for my hope",1,0,1
"for my husband",3,0,2
"for my id",1,0,1
"for my ipod",1,0,1
"for my kids",2,0,1
"for my kids'",2,1,0
"for my last",1,0,4
"for my life",3,0,1
"for my liking",4,0,6
"for my little",5,0,4
"for my mom",5,1,6
"for my money",2,0,1
"for my mother",1,0,1
"for my name",1,0,1
"for my new",7,0,7
"for my next",4,0,5
"for my niece",2,0,2
"for my number",1,0,1
"for my own",15,0,5
"for my parents",2,0,3
"for my part",3,1,0
"for my personal",3,0,1
"for my phone",1,0,2
"for my presentation",1,0,2
"for my right",1,0,1
"for my room",1,0,3
"for my self",1,0,1
"for my short",1,0,1
"for my sister",1,0,6
"for my sister's",1,0,1
"for my skin",1,0,1
"for my son",6,0,2
"for my son's",3,0,2
"for my students",2,0,1
"for my taste",3,0,1
"for my team",2,0,3
"for my trip",2,0,2
"for my two",1,0,1
"for my upcoming",1,0,3
"for my work",3,0,1
"for myself and",6,0,1
"for myself but",1,0,1
"for myself i",6,0,1
"for myself so",2,0,1
"for needy families",1,1,0
"for new clients",1,0,1
"for new ideas",0,1,1
"for new writers",1,0,1
"for new york",1,1,2
"for news and",1,0,4
"for next season",0,1,1
"for next time",2,0,2
"for next week",4,1,7
"for next week's",1,0,2
"for next year",4,3,10
"for next years",1,0,1
"for nine years",2,1,0
"for no apparent",1,0,2
"for no good",2,0,2
"for no less",1,1,0
"for no other",4,1,1
"for no reason",5,0,13
"for not being",8,0,1
"for not getting",1,0,1
"for not having",1,0,2
"for not informing",1,0,1
"for not posting",1,0,1
"for not using",1,0,3
"for now a",2,0,2
"for now anyway",1,0,2
"for now but",5,1,1
"for now i",11,0,5
"for now i'm",2,1,1
"for now is",0,2,1
"for now it's",3,0,1
"for now the",3,2,0
"for now though",3,1,0
"for now we",2,0,1
"for oil and",1,1,0
"for once again",1,0,1
"for once and",1,0,1
"for once i",4,0,3
"for once in",2,1,3
"for one and",1,0,1
"for one another",4,1,1
"for one can't",1,0,1
"for one day",7,1,8
"for one minute",3,0,1
"for one more",4,0,5
"for one of",17,1,5
"for one or",1,0,1
"for one reason",1,0,1
"for one side",0,1,1
"for one the",1,0,1
"for one thing",8,3,2
"for one year",2,2,1
"for only a",1,1,1
"for only one",1,0,1
"for or against",1,1,1
"for other people",4,0,1
"for other things",2,1,0
"for others and",2,0,1
"for others it's",0,2,1
"for others still",0,1,1
"for others to",1,1,0
"for our annual",3,0,2
"for our area",1,0,1
"for our community",2,1,1
"for our country",5,0,1
"for our e",0,1,2
"for our first",5,0,5
"for our friend",1,0,1
"for our future",1,0,2
"for our group",1,0,2
"for our last",1,0,1
"for our little",1,0,1
"for our lives",3,0,1
"for our move",1,0,1
"for our new",1,0,7
"for our next",3,0,7
"for our own",5,0,1
"for our second",1,0,1
"for our show",1,0,6
"for our sins",2,0,1
"for our version",1,0,1
"for our weekly",1,0,1
"for our world",1,0,1
"for over 100",1,0,1
"for over 20",1,1,1
"for over a",9,0,4
"for over an",3,0,2
"for pain and",1,2,0
"for parents and",1,0,2
"for part of",3,1,2
"for part time",0,1,1
"for people in",2,0,1
"for people like",1,0,2
"for people not",1,0,1
"for people that",1,0,1
"for people to",9,1,10
"for people who",19,3,6
"for people with",5,0,1
"for permission to",0,1,1
"for personal reasons",1,0,1
"for personal use",4,0,1
"for pete's sake",1,0,1
"for picking up",1,0,2
"for placing in",1,0,1
"for posting that",1,0,2
"for prime time",1,0,2
"for privacy and",2,0,1
"for proof of",1,0,1
"for purchase on",1,1,0
"for putting on",1,0,3
"for putting up",1,0,2
"for quite a",7,1,0
"for quite some",10,1,2
"for re election",0,5,3
"for reading and",2,0,3
"for red wines",1,1,0
"for rest of",1,0,3
"for running errands",1,0,1
"for sale here",1,0,1
"for sale in",1,1,1
"for sale on",3,1,0
"for sale this",2,1,0
"for sale to",3,0,1
"for san francisco",0,2,1
"for saturday night",0,1,1
"for saving the",0,1,1
"for school and",2,0,1
"for school i",2,0,1
"for sending me",3,0,2
"for sending the",1,0,1
"for senior citizens",0,1,1
"for several days",7,3,0
"for several hours",0,1,1
"for several months",4,0,1
"for several years",14,5,1
"for sharing and",1,0,2
"for sharing it",1,0,6
"for sharing such",1,0,1
"for sharing their",1,0,1
"for sharing this",1,0,8
"for sharing your",2,0,13
"for showing me",2,0,3
"for sickness and",1,0,1
"for signs of",4,2,0
"for six hours",1,0,1
"for six months",1,2,0
"for six years",1,1,0
"for small businesses",1,0,1
"for so long",26,1,6
"for so many",11,0,3
"for social media",2,0,5
"for some beer",1,0,1
"for some family",1,0,1
"for some free",1,0,1
"for some fries",1,0,1
"for some fun",2,0,2
"for some good",2,0,5
"for some great",3,0,5
"for some inspiration",1,0,1
"for some interesting",1,0,1
"for some kind",1,0,1
"for some more",3,0,1
"for some new",1,0,8
"for some of",12,2,5
"for some people",4,1,1
"for some quick",1,0,1
"for some r&r",1,0,1
"for some reason",52,1,28
"for some serious",1,0,3
"for some the",3,1,0
"for some time",27,1,3
"for some unknown",1,0,1
"for some when",1,0,1
"for some wine",1,0,1
"for someone and",1,0,1
"for someone else",4,1,3
"for someone else's",3,0,2
"for someone like",1,0,2
"for someone this",1,0,1
"for someone to",4,5,12
"for someone who",11,0,11
"for someone who's",1,0,1
"for something and",1,0,1
"for something else",5,0,1
"for something in",1,0,1
"for something more",2,0,1
"for something that",6,0,4
"for something to",9,0,6
"for sore throats",1,0,1
"for spring break",1,0,3
"for st patrick's",1,0,1
"for standing by",1,0,1
"for state and",1,0,1
"for staying in",0,1,1
"for stealing the",1,0,1
"for stopping by",20,0,9
"for stopping in",1,0,5
"for students and",2,2,0
"for students interested",1,0,1
"for students to",5,3,0
"for success rather",1,0,1
"for such a",13,1,6
"for summer but",0,1,1
"for sunday and",2,0,1
"for sure and",1,0,2
"for sure but",5,0,5
"for sure i",1,0,6
"for sure in",1,1,1
"for sure it",1,0,1
"for sure that",5,0,1
"for sure the",1,1,0
"for taking a",1,0,1
"for taking care",2,0,1
"for taking photos",1,0,1
"for taking the",9,0,5
"for talking about",0,1,1
"for tax increases",1,1,0
"for team members",1,0,1
"for telling a",2,1,0
"for telling us",1,0,1
"for ten minutes",1,0,1
"for ten years",3,0,2
"for that and",3,1,1
"for that but",6,0,1
"for that day",2,0,1
"for that good",1,0,2
"for that i",10,0,2
"for that i'm",1,0,1
"for that is",3,0,1
"for that lack",1,0,1
"for that last",2,0,1
"for that matter",26,1,4
"for that movie",1,0,1
"for that now",1,0,1
"for that one",0,1,7
"for that part",2,0,1
"for that person",1,0,1
"for that price",1,0,2
"for that reason",4,0,1
"for that second",1,0,1
"for that to",8,1,0
"for that you",1,0,1
"for the 10",1,0,2
"for the 19th",1,0,1
"for the 20",2,0,2
"for the 2010",1,0,4
"for the 2011",2,1,3
"for the 2012",2,2,5
"for the 2013",2,0,1
"for the 2nd",2,0,2
"for the 32",1,1,0
"for the 3rd",1,0,2
"for the 99%",1,0,3
"for the academy",0,1,1
"for the after",1,0,1
"for the ages",0,1,2
"for the album",1,0,3
"for the amazing",1,0,2
"for the american",2,2,3
"for the amount",2,1,1
"for the ancient",1,0,1
"for the animals",3,0,2
"for the apartment",1,0,1
"for the application",1,0,1
"for the approaching",1,0,1
"for the april",1,0,1
"for the arizona",0,1,1
"for the army",1,0,1
"for the article",1,0,3
"for the articles",1,0,3
"for the arts",3,1,6
"for the avengers",1,0,4
"for the award",3,1,1
"for the baby",2,0,2
"for the back",1,0,2
"for the ball",1,0,1
"for the baltimore",1,2,0
"for the band",1,0,4
"for the beautiful",2,0,2
"for the beer",1,0,2
"for the beginning",1,1,0
"for the best",20,5,28
"for the better",17,1,6
"for the big",5,3,10
"for the bike",2,1,0
"for the bills",1,0,1
"for the birds",1,0,2
"for the birthday",2,0,7
"for the black",1,0,2
"for the blind",1,1,0
"for the blog",4,0,3
"for the blue",1,1,2
"for the body",2,0,1
"for the bonus",1,0,1
"for the book",7,0,2
"for the boy",1,0,1
"for the boys",5,0,3
"for the breakfast",1,0,1
"for the brewers",1,0,2
"for the british",3,0,1
"for the browns",0,3,2
"for the buck",1,0,1
"for the bulls",1,0,1
"for the burning",1,0,1
"for the bus",1,0,5
"for the call",2,0,3
"for the camera",3,0,1
"for the card",1,0,1
"for the cause",2,0,3
"for the centers",2,1,0
"for the challenge",2,0,1
"for the championship",1,0,1
"for the chance",5,0,2
"for the change",1,1,0
"for the charlie",1,0,1
"for the chicago",0,1,1
"for the child",4,1,1
"for the children's",0,1,1
"for the christian",2,0,1
"for the christmas",2,1,1
"for the church",3,0,1
"for the city",4,5,2
"for the cleveland",0,5,3
"for the closing",1,1,0
"for the club",3,0,1
"for the color",1,0,1
"for the coming",4,0,1
"for the comments",2,0,1
"for the common",1,0,1
"for the community",2,0,3
"for the company",1,2,1
"for the conference",1,1,2
"for the congress",1,1,0
"for the construction",0,2,1
"for the contest",1,0,1
"for the continued",1,0,2
"for the cost",1,0,1
"for the country",1,0,1
"for the county",1,2,0
"for the course",1,1,0
"for the court",1,1,0
"for the cure",3,0,6
"for the dark",2,0,1
"for the day",34,2,49
"for the days",1,0,4
"for the death",2,0,3
"for the defense",0,1,1
"for the delays",1,1,1
"for the democratic",0,2,1
"for the denver",1,0,1
"for the different",1,0,1
"for the disabled",1,1,0
"for the dish",3,0,1
"for the dog",1,0,2
"for the double",0,1,1
"for the drag",1,0,1
"for the drive",1,0,2
"for the duration",9,1,0
"for the early",2,0,3
"for the economy",1,2,0
"for the end",3,1,3
"for the entire",14,0,2
"for the entirety",2,0,1
"for the environment",1,1,1
"for the environmental",1,1,0
"for the evening",6,1,3
"for the event",2,3,2
"for the exact",1,0,1
"for the experience",2,1,1
"for the extra",2,0,2
"for the eyes",1,0,1
"for the facility",1,1,0
"for the fact",10,0,2
"for the fall",3,0,2
"for the family",4,1,3
"for the fbi",2,1,0
"for the feedback",1,0,13
"for the festival",2,0,1
"for the few",1,0,1
"for the field",1,0,1
"for the fifth",1,1,0
"for the fight",2,0,1
"for the filling",1,1,0
"for the film",3,2,2
"for the final",10,1,6
"for the finals",1,0,1
"for the fire",1,0,1
"for the first",141,29,103
"for the flyers",0,1,1
"for the flying",1,0,1
"for the following",3,0,3
"for the former",2,0,1
"for the fourth",1,1,0
"for the free",1,0,1
"for the french",2,0,1
"for the front",2,0,1
"for the full",3,0,3
"for the fun",1,0,4
"for the future",13,0,11
"for the game",3,2,15
"for the games",1,0,1
"for the giants",1,1,1
"for the gift",2,0,5
"for the girl",1,0,1
"for the girls",2,0,1
"for the golden",1,1,1
"for the good",3,1,13
"for the gop",0,2,3
"for the government",4,1,0
"for the grand",3,0,1
"for the great",4,0,31
"for the greater",4,0,1
"for the greek",1,1,0
"for the guitar",1,0,1
"for the guys",0,2,3
"for the gym",1,0,3
"for the health",1,1,1
"for the heart",1,1,2
"for the heat",1,0,3
"for the heck",2,0,1
"for the help",1,0,7
"for the holiday",6,0,7
"for the holiday's",1,0,1
"for the holidays",6,0,12
"for the home",4,0,1
"for the homeless",2,1,3
